n_features,candidate_mean_nrmse,candidate_ucb,fold_id,validation_year,held_out_stations,beta,n_train,n_validation,rmse,nrmse
150,0.7550917924802394,0.7813256542331976,outer_year_2021_stations_0_beta_0,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,700,0.06869649327622362,0.635513596705575
150,0.7550917924802394,0.7813256542331976,outer_year_2021_stations_0_beta_0.2,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,700,0.06731780401993924,0.6227592954856046
150,0.7550917924802394,0.7813256542331976,outer_year_2021_stations_1_beta_0,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,925,0.09571380749997577,0.9119879118964938
150,0.7550917924802394,0.7813256542331976,outer_year_2021_stations_1_beta_0.2,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,925,0.09730289155244626,0.9271291489310872
150,0.7550917924802394,0.7813256542331976,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,1059,0.06691199246357515,0.616565694820232
150,0.7550917924802394,0.7813256542331976,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,1059,0.07160240658117263,0.6597858760304299
150,0.7550917924802394,0.7813256542331976,outer_year_2021_stations_3_beta_0,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,968,0.09560474665332827,0.8033036025349004
150,0.7550917924802394,0.7813256542331976,outer_year_2021_stations_3_beta_0.2,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,968,0.08867873535878995,0.7451088996685824
150,0.7550917924802394,0.7813256542331976,outer_year_2022_stations_0_beta_0,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,701,0.08240626064243922,0.7304561110670539
150,0.7550917924802394,0.7813256542331976,outer_year_2022_stations_0_beta_0.2,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,701,0.08367129027608422,0.7416694414544908
150,0.7550917924802394,0.7813256542331976,outer_year_2022_stations_1_beta_0,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,942,0.0854300322238626,0.79164626386717
150,0.7550917924802394,0.7813256542331976,outer_year_2022_stations_1_beta_0.2,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,942,0.08392897070158274,0.7777365214146125
150,0.7550917924802394,0.7813256542331976,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,906,0.08057110213214921,0.6821337901180811
150,0.7550917924802394,0.7813256542331976,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,906,0.07905169936837689,0.6692701710469656
150,0.7550917924802394,0.7813256542331976,outer_year_2022_stations_3_beta_0,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,948,0.1076990370293529,0.8955009372626023
150,0.7550917924802394,0.7813256542331976,outer_year_2022_stations_3_beta_0.2,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,948,0.10474053135671246,0.8709014173799484
125,0.7488214112376244,0.7801855466110104,outer_year_2021_stations_0_beta_0,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,700,0.06040449415911664,0.5588040307368562
125,0.7488214112376244,0.7801855466110104,outer_year_2021_stations_0_beta_0.2,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,700,0.06353735102034608,0.5877861961559571
125,0.7488214112376244,0.7801855466110104,outer_year_2021_stations_1_beta_0,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,925,0.09865176941658264,0.9399816342605153
125,0.7488214112376244,0.7801855466110104,outer_year_2021_stations_1_beta_0.2,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,925,0.0970733608191876,0.9249421159458966
125,0.7488214112376244,0.7801855466110104,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,1059,0.0749304089010267,0.6904520090681089
125,0.7488214112376244,0.7801855466110104,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,1059,0.07417715120129768,0.6835110581277385
125,0.7488214112376244,0.7801855466110104,outer_year_2021_stations_3_beta_0,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,968,0.0938931756147615,0.7889224004565073
125,0.7488214112376244,0.7801855466110104,outer_year_2021_stations_3_beta_0.2,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,968,0.0881637955353426,0.7407822001087386
125,0.7488214112376244,0.7801855466110104,outer_year_2022_stations_0_beta_0,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,701,0.06645050383426869,0.589022924117838
125,0.7488214112376244,0.7801855466110104,outer_year_2022_stations_0_beta_0.2,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,701,0.06759600523767037,0.5991767460948022
125,0.7488214112376244,0.7801855466110104,outer_year_2022_stations_1_beta_0,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,942,0.0902987246195899,0.8367625074721845
125,0.7488214112376244,0.7801855466110104,outer_year_2022_stations_1_beta_0.2,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,942,0.09192667721122272,0.8518480991940967
125,0.7488214112376244,0.7801855466110104,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,906,0.08618972190699051,0.7297023389007296
125,0.7488214112376244,0.7801855466110104,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,906,0.08516423988171393,0.7210203682923026
125,0.7488214112376244,0.7801855466110104,outer_year_2022_stations_3_beta_0,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,948,0.10685243125362182,0.8884615403787425
125,0.7488214112376244,0.7801855466110104,outer_year_2022_stations_3_beta_0.2,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,948,0.10222274495546359,0.8499664104909741
100,0.731794288238353,0.7652813285353626,outer_year_2021_stations_0_beta_0,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,700,0.05465527815821475,0.5056178378946814
100,0.731794288238353,0.7652813285353626,outer_year_2021_stations_0_beta_0.2,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,700,0.05542787381974785,0.5127651466471932
100,0.731794288238353,0.7652813285353626,outer_year_2021_stations_1_beta_0,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,925,0.0939541960925694,0.8952218425580633
100,0.731794288238353,0.7652813285353626,outer_year_2021_stations_1_beta_0.2,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,925,0.09280705180069593,0.884291531093963
100,0.731794288238353,0.7652813285353626,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,1059,0.07230595410349654,0.6662687687223017
100,0.731794288238353,0.7652813285353626,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,1059,0.07531214335951014,0.6939695305611326
100,0.731794288238353,0.7652813285353626,outer_year_2021_stations_3_beta_0,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,968,0.09479148433933662,0.7964702959313666
100,0.731794288238353,0.7652813285353626,outer_year_2021_stations_3_beta_0.2,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,968,0.08848402765064485,0.7434728992724784
100,0.731794288238353,0.7652813285353626,outer_year_2022_stations_0_beta_0,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,701,0.06556272757077862,0.5811535997258436
100,0.731794288238353,0.7652813285353626,outer_year_2022_stations_0_beta_0.2,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,701,0.0661966410005228,0.586772662343589
100,0.731794288238353,0.7652813285353626,outer_year_2022_stations_1_beta_0,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,942,0.08638981839323674,0.8005402220609981
100,0.731794288238353,0.7652813285353626,outer_year_2022_stations_1_beta_0.2,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,942,0.08689208849596254,0.8051945601189907
100,0.731794288238353,0.7652813285353626,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,906,0.08524451562991575,0.7217000015469858
100,0.731794288238353,0.7652813285353626,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,906,0.08479712141753426,0.7179122575334046
100,0.731794288238353,0.7652813285353626,outer_year_2022_stations_3_beta_0,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,948,0.10916198302229826,0.9076651083079764
100,0.731794288238353,0.7652813285353626,outer_year_2022_stations_3_beta_0.2,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,948,0.10700045649361818,0.8896923474946793
80,0.7278549148375928,0.7614009181316712,outer_year_2021_stations_0_beta_0,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,700,0.057032641118141617,0.5276109035270525
80,0.7278549148375928,0.7614009181316712,outer_year_2021_stations_0_beta_0.2,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,700,0.0575591796430227,0.5324819293362701
80,0.7278549148375928,0.7614009181316712,outer_year_2021_stations_1_beta_0,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,925,0.09418636797641095,0.8974340411642652
80,0.7278549148375928,0.7614009181316712,outer_year_2021_stations_1_beta_0.2,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,925,0.09532935587213753,0.9083247493240771
80,0.7278549148375928,0.7614009181316712,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,1059,0.07207414538494203,0.6641327494773397
80,0.7278549148375928,0.7614009181316712,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,1059,0.07177298685237105,0.6613577010435817
80,0.7278549148375928,0.7614009181316712,outer_year_2021_stations_3_beta_0,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,968,0.09120736989955366,0.766355347226832
80,0.7278549148375928,0.7614009181316712,outer_year_2021_stations_3_beta_0.2,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,968,0.08782438343141771,0.7379303441562777
80,0.7278549148375928,0.7614009181316712,outer_year_2022_stations_0_beta_0,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,701,0.06353710611024936,0.5631983186219931
80,0.7278549148375928,0.7614009181316712,outer_year_2022_stations_0_beta_0.2,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,701,0.0650797871497003,0.5768727747119697
80,0.7278549148375928,0.7614009181316712,outer_year_2022_stations_1_beta_0,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,942,0.08785563869800132,0.814123398112328
80,0.7278549148375928,0.7614009181316712,outer_year_2022_stations_1_beta_0.2,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,942,0.0853435184439997,0.7908445749432794
80,0.7278549148375928,0.7614009181316712,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,906,0.08161455798594953,0.6909679313615046
80,0.7278549148375928,0.7614009181316712,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,906,0.08491836427904463,0.7189387279484571
80,0.7278549148375928,0.7614009181316712,outer_year_2022_stations_3_beta_0,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,948,0.10864318549428185,0.9033513866127528
80,0.7278549148375928,0.7614009181316712,outer_year_2022_stations_3_beta_0.2,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,948,0.10724837597038678,0.8917537598335048
65,0.731202375896977,0.7672724989707845,outer_year_2021_stations_0_beta_0,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,700,0.05749026892722747,0.5318444339597523
65,0.731202375896977,0.7672724989707845,outer_year_2021_stations_0_beta_0.2,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,700,0.05586191069608416,0.5167804365583423
65,0.731202375896977,0.7672724989707845,outer_year_2021_stations_1_beta_0,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,925,0.09308747278750057,0.8869634606398437
65,0.731202375896977,0.7672724989707845,outer_year_2021_stations_1_beta_0.2,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,925,0.09439986811680032,0.899468330179707
65,0.731202375896977,0.7672724989707845,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,1059,0.07033915805931554,0.6481455754814148
65,0.731202375896977,0.7672724989707845,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,1059,0.07469225610483274,0.688257531832378
65,0.731202375896977,0.7672724989707845,outer_year_2021_stations_3_beta_0,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,968,0.09927757748356361,0.8341639765300087
65,0.731202375896977,0.7672724989707845,outer_year_2021_stations_3_beta_0.2,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,968,0.0889112230668929,0.7470623404756732
65,0.731202375896977,0.7672724989707845,outer_year_2022_stations_0_beta_0,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,701,0.059807506648454176,0.5301388314245159
65,0.731202375896977,0.7672724989707845,outer_year_2022_stations_0_beta_0.2,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,701,0.0639768493656991,0.5670962402815807
65,0.731202375896977,0.7672724989707845,outer_year_2022_stations_1_beta_0,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,942,0.0868979927286154,0.8052492723039093
65,0.731202375896977,0.7672724989707845,outer_year_2022_stations_1_beta_0.2,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,942,0.08799795886486762,0.815442222715805
65,0.731202375896977,0.7672724989707845,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,906,0.08186948945258367,0.6931262407671559
65,0.731202375896977,0.7672724989707845,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,906,0.08275641705868658,0.7006351772654928
65,0.731202375896977,0.7672724989707845,outer_year_2022_stations_3_beta_0,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,948,0.11473790401523155,0.9540280342263678
65,0.731202375896977,0.7672724989707845,outer_year_2022_stations_3_beta_0.2,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,948,0.10593532101328033,0.8808359097096856
50,0.7232065270883923,0.7550534005343716,outer_year_2021_stations_0_beta_0,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,700,0.056228762507944174,0.5201741951520404
50,0.7232065270883923,0.7550534005343716,outer_year_2021_stations_0_beta_0.2,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,700,0.058858497590912315,0.5445019638816613
50,0.7232065270883923,0.7550534005343716,outer_year_2021_stations_1_beta_0,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,925,0.0933335523748046,0.8893081757321339
50,0.7232065270883923,0.7550534005343716,outer_year_2021_stations_1_beta_0.2,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,925,0.09456431922461202,0.9010352663025051
50,0.7232065270883923,0.7550534005343716,outer_year_2021_stations_2_beta_0,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,1059,0.07345841224104034,0.6768881827640034
50,0.7232065270883923,0.7550534005343716,outer_year_2021_stations_2_beta_0.2,2021,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,1059,0.07400334880117156,0.6819095425600542
50,0.7232065270883923,0.7550534005343716,outer_year_2021_stations_3_beta_0,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,968,0.0926872372246431,0.7787896958876643
50,0.7232065270883923,0.7550534005343716,outer_year_2021_stations_3_beta_0.2,2021,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,968,0.08788776064962896,0.7384628611022441
50,0.7232065270883923,0.7550534005343716,outer_year_2022_stations_0_beta_0,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,701,0.062078748887352285,0.5502713160219584
50,0.7232065270883923,0.7550534005343716,outer_year_2022_stations_0_beta_0.2,2022,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,701,0.06549934519906814,0.5805917729861164
50,0.7232065270883923,0.7550534005343716,outer_year_2022_stations_1_beta_0,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,942,0.086004296901786,0.7969677471314823
50,0.7232065270883923,0.7550534005343716,outer_year_2022_stations_1_beta_0.2,2022,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,942,0.08561657125828209,0.793374847198107
50,0.7232065270883923,0.7550534005343716,outer_year_2022_stations_2_beta_0,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.0,11645,906,0.08125749536397901,0.6879449557140477
50,0.7232065270883923,0.7550534005343716,outer_year_2022_stations_2_beta_0.2,2022,"['CayusePass_WA', 'Paradise_WA', 'Spokane']",0.2,11645,906,0.0824531023878478,0.6980672443398848
50,0.7232065270883923,0.7550534005343716,outer_year_2022_stations_3_beta_0,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.0,12056,948,0.10571965340072903,0.8790426666640283
50,0.7232065270883923,0.7550534005343716,outer_year_2022_stations_3_beta_0.2,2022,"['BurntMountain_WA', 'MartenRidge_WA_999', 'Quinault']",0.2,12056,948,0.10270472494054621,0.853973999976344
40,0.7353812802892694,0.7710897142847245,outer_year_2021_stations_0_beta_0,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.0,11658,700,0.05777469149922697,0.5344756368508351
40,0.7353812802892694,0.7710897142847245,outer_year_2021_stations_0_beta_0.2,2021,"['Darrington', 'SourdoughGulch_WA_985', 'Touchet_WA_824']",0.2,11658,700,0.058423532876162025,0.5404780905057747
40,0.7353812802892694,0.7710897142847245,outer_year_2021_stations_1_beta_0,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.0,11753,925,0.09377278223095145,0.8934932805755502
40,0.7353812802892694,0.7710897142847245,outer_year_2021_stations_1_beta_0.2,2021,"['BeaverPass_WA_990', 'HartsPass_WA_515', 'RainyPass_WA_711']",0.2,11753,925,0.09554469166356008,0.9103765289356665
